x,y
0,492
35.04853,482.86046
155.21551,482.06977
325.45203,481.4186
365.50762,480.39535
455.63276,480.90698
966.34213,481.04651
1091.51599,478.48837
1151.59948,475.51163
1216.68985,477.55814
1291.79416,479.37209
1346.87058,477.60465
1391.93325,476.90698
1462.03068,478.72093
1497.07921,475.74419
1567.17665,477.69767
1657.30198,475.4186
1717.38527,472.81395
1752.4338,471.32558
1787.48271,473.60465
1807.5106,471.04651
1852.57289,470.72093
1897.63555,471.18604
1902.64243,473.51163
1942.69822,476.2093
1987.76088,473.46512
2002.78151,471.4186
2147.98326,471.51163
2373.29621,471.65116
2493.46318,472.44186
2698.74823,473.27907
2944.08907,473.32558
3069.26292,472.76744
3134.35348,472.76744
3154.38099,470.81395
3194.43678,471.23256
3309.59688,469.46512
3389.70807,467.74419
3494.85404,466.95349
3625.03477,468.53488
3670.09744,469.32558
3710.15322,468.67442
3990.54259,469.7907
3995.54946,471.51163
4035.60525,472.48837
4416.1337,472.72093
4546.31481,474.30233
4671.48867,472.30233
4746.59298,473.32558
4776.63425,471.51163
4931.85014,471.4186
4996.9407,474.25581
5197.21887,474.95349
5282.33694,476.48837
5382.47602,479.69767
5457.58034,481.93023
5587.76069,483.09302
5620.353079,481
5655.701211,481
5691.049344,484
5726.397477,485
5761.745609,484
5797.093742,483
5832.441874,483
5867.790007,482
5903.138139,484
5938.486272,483
5973.834405,484
6009.182537,483
6044.53067,483
6079.878802,484
6115.226935,484
6150.575067,484
6185.9232,483
6221.271333,482
6256.619465,482
6291.967598,483
6327.31573,483
6362.663863,483
6398.011995,483
6433.360128,482
6468.708261,482
6504.056393,483
6539.404526,483
6574.752658,483
6610.100791,483
6645.448923,483
6680.797056,484
6716.145189,484
6751.493321,484
6786.841454,485
6822.189586,485
6857.537719,486
6892.885851,484
6928.233984,482
6963.582117,482
6998.930249,482
7034.278382,483
7069.626514,483
7104.974647,484
7140.322779,485
7175.670912,484
7211.019045,485
7246.367177,484
7281.71531,484
7317.063442,485
7352.411575,486
7387.759707,484
7423.10784,484
7458.455973,486
7493.804105,488
7529.152238,488
7564.50037,486
7599.848503,484
7635.196635,483
7670.544768,486
7705.892901,487
7741.241033,488
7776.589166,486
7811.937298,485
7847.285431,487
7882.633563,486
7917.981696,484
7953.329829,483
7988.677961,486
8024.026094,488
8059.374226,487
8094.722359,485
8130.070491,486
8165.418624,486
8200.766757,487
8236.114889,488
8271.463022,489
8306.811154,490
8342.159287,490
8377.507419,491
8412.855552,489
8448.203685,490
8483.551817,489
8518.89995,489
8554.248082,490
8589.596215,492
