x,y
0,505
36.4735365,504
72.947073,502
109.4206095,502
145.894146,502
182.3676825,501
218.841219,501
255.3147554,499
291.7882919,498
328.2618284,497
364.7353649,496
401.2089014,496
437.6824379,494
474.1559744,493
510.6295109,493
547.1030476,495
583.5765836,495
620.0501206,494
656.5236566,494
692.9971936,492
729.4707296,493
765.9442666,494
802.4178026,493
838.8913396,491
875.3648756,494
911.8384126,495
948.3119486,494
984.7854856,494
1021.259022,491
1057.732559,490
1094.206095,491
1130.679632,490
1167.153168,488
1203.626705,489
1240.100241,490
1276.573778,489
1313.047314,488
1349.520851,485
1385.994387,483
1422.467924,485
1458.94146,487
1495.414997,488
1531.888533,488
1568.36207,490
1604.835606,491
1641.309143,492
1677.782679,494
1714.256216,494
1750.729752,493
1787.203289,491
1823.676825,491
1860.150362,487
1896.623898,484
1933.097434,485
1969.570971,491
2006.044507,493
2042.518044,494
2078.99158,494
2115.465117,493
2151.938653,491
2188.41219,484
2224.885726,483
2261.359263,482.5
2286.255533,482.68519
2311.774213,482.61959
2316.131063,481.85185
2336.981683,481.48474
2367.168393,481.38889
2395.799133,480.97222
2429.409053,480.97222
2449.326103,480.23148
2483.247243,480.32673
2508.810373,480.2771
2527.749323,480.23148
2570.072993,479.81481
2599.948483,479.97932
2633.402843,481.31104
2662.534933,482.51408
2676.900583,482.89541
2701.089563,482.70065
2702.645583,481.77424
2702.645583,480.90573
2703.268033,478.56481
2711.981683,476.94919
2736.255543,476.94533
2756.172553,476.41265
2771.732723,475.83364
2789.160103,475.20832
2792.894543,474.53667
2809.077163,473.93518
2838.019033,473.81291
2863.952643,473.68746
2883.835073,473.31432
2908.039773,473.26285
2928.579213,473.14815
2940.716123,472.56805
2974.948493,472.56805
3004.512803,472.56805
3023.876573,472.95405
3048.081273,473.03125
3085.425673,472.96296
3105.965093,473.65658
3117.790793,474.62963
3138.330233,480.15303
3187.500423,480.18518
3222.355133,479.9537
3258.143513,479.68982
3285.840613,479.44664
3328.164263,478.93518
3369.243143,478.33333
3432.728693,478.47222
3477.541853,478.37963
3513.641553,479.25926
3555.965133,479.12037
3577.126923,479.80562
3586.463023,480.44253
3595.799123,481.34259
3610.880113,483
3647.35365,484
3683.827186,488
3720.300723,489
3756.774259,489
3793.247796,491
3829.721332,491
3866.194869,489
3902.668405,490
3939.141942,492
3975.615478,498
4012.089015,500
4048.562551,501
4085.036088,503
