x,y
0,508
33.9624003,507
67.9248006,505
101.887201,504
135.8496013,504
169.8120016,505
203.7744019,507
237.7368023,507
271.6992026,505
305.6616029,505
339.6240032,506
373.5864036,503
407.5488039,503
441.5112042,499
475.4736045,499
509.4360049,500
543.3984052,501
577.3608055,498
611.3232058,500
645.2856062,502
679.2480065,501
713.2104068,496
747.1728071,497
781.1352075,495
815.0976078,494
849.0600081,496
883.0224087,496
916.9848087,492
950.9472087,492
984.9096097,492
1018.87201,490
1052.83441,492
1086.796811,494
1120.759211,494
1154.721611,494
1188.684012,493
1222.646412,495
1256.608812,492
1290.571213,491
1324.533613,484
1358.496013,485
1392.458414,485
1426.420814,485
1460.383214,485
1494.345615,484
1528.308015,482
1562.270415,483
1596.232816,487
1630.195216,490
1664.157616,492
1698.120017,491
1732.082417,488
1766.044817,485
1800.007217,484
1833.969618,484
1867.932018,483
1901.894418,482.26218
1937.311088,480.61801
1970.644398,479.38515
2031.061098,478.03944
2070.644468,477.4826
2116.477738,477.529
2155.614658,478.67135
2201.894448,480.08121
2239.394438,480.87007
2266.477748,480.13051
2278.977798,474.88399
2293.561068,470.89327
2306.061118,468.48028
2339.394418,469.9652
2387.311068,470.89327
2420.123588,472.09267
2447.727848,472.70302
2475.462128,473.07927
2508.144388,473.63109
2543.821498,474.09488
2574.811148,474.18794
2584.930128,475.83593
2589.394418,477.46091
2603.977848,481.10209
2660.227788,479.33875
2764.245608,477.6433
2845.644478,476.36891
2976.894388,475.62645
3066.477788,475.48724
3153.314868,475.67765
3285.227788,475.44084
3409.706918,475.47321
3477.415248,475.69084
3576.373588,475.952
3653.977718,476.09049
3732.912938,476.11965
3764.524628,477.56247
3798.378798,479.12941
3824.513468,480.72744
3851.894548,481.75174
3871.713637,485
3905.676038,486
3939.638438,488
3973.600838,490
4007.563239,493
4041.525639,493
4075.488039,493
4109.45044,493
4143.41284,493
4177.37524,491
4211.337641,490
4245.300041,489
4279.262441,490
4313.224841,489
4347.187242,489
4381.149642,488
4415.112042,487
4449.074443,486
4483.036843,486
4516.999243,485
4550.961644,484
4584.924044,484
4618.886444,485
4652.848845,482
4686.811245,482
4720.773645,482
4754.736046,488
4788.698446,487
4822.660846,484
4856.623247,482
4890.585647,484
4924.548047,484
4958.510448,488
4992.472848,489
5026.435248,491
5060.397649,491
5094.360049,493
5128.322449,492
5162.28485,493
5196.24725,493
5230.20965,494
5264.172051,495
5298.134451,494
5332.096851,493
5366.059252,497
5400.021652,499
5433.984052,499
5467.946453,497
5501.908853,498
5535.871253,497
5569.833653,499
5603.796054,499
5637.758454,502
5671.720854,504
5705.683255,508
5739.645655,508
5773.608055,505
5807.570456,503
5841.532856,503
5875.495256,504
5909.457657,505
5943.420057,506
5977.382457,508
6011.344858,506
6045.307258,505
6079.269658,504
6113.232059,505
6147.194459,506
6181.156859,505
6215.11926,503
6249.08166,502
6283.04406,501
6317.006461,502
6350.968861,503
6384.931261,505
6418.893662,506
6452.856062,509
6486.818462,511
6520.780863,514
6554.743263,515
6588.705663,514
6622.668064,515
6656.630464,517
