x,y
0,492
35.26717892,482
70.53435784,483
105.8015368,484
141.0687157,484
176.3358946,485
211.6030735,485
246.8702524,485
282.1374314,484
317.4046103,487
352.6717892,487
387.9389681,484
423.206147,483
458.4733259,485
493.7405049,486
529.0076838,485
564.2748627,484
599.5420416,484
634.8092205,484
670.0763995,486
705.3435784,484
740.6107573,482
775.8779362,483
811.1451151,484
846.4122941,485
881.679473,485
916.9466519,482
952.2138308,482
987.4810097,483
1022.748189,484
1058.015368,485
1093.282546,483
1128.549725,483
1163.816904,484
1199.084083,485
1234.351262,485
1269.618441,483
1304.88562,484
1340.152799,486
1375.419978,486
1410.687157,485
1445.954336,484
1481.221515,484
1516.488694,486
1551.755872,487
1587.023051,487
1622.29023,486
1657.557409,486
1692.824588,488
1728.091767,486
1763.358946,485
1798.626125,484
1833.893304,483
1869.160483,483
1904.427662,481
1939.694841,481
1974.962019,481
2000,483.16038
2187.96993,478.13679
2315.78925,475.87264
2436.09017,478.2783
2526.31579,481.39151
2593.9848,479.05661
2759.39839,481.67453
2902.25565,482.0283
2947.36832,480.33019
2999.99995,481.17925
3060.15027,479.6934
3120.30059,477.28774
3233.08255,476.15566
3368.42084,473.46698
3466.16543,474.95283
3511.2781,474.03302
3556.39076,476.01415
3593.98475,474.59906
3676.69169,478.20755
3796.99233,475.30661
3902.2556,479.97642
4007.51887,477.71226
4082.70684,479.33962
4142.85688,480.96698
4285.71414,481.53302
5127.81975,481.53302
5278.19569,478.63208
5360.90235,472.75943
5481.20298,472.90094
5548.87227,471.4151
5586.46626,472.47642
5699.24821,473.18396
5706.7669,470
5909.77419,471.20283
5962.40611,470.28302
6052.63145,471.91038
6233.08269,471.06132
6330.82728,471.98113
6413.53393,471.34434
6436.08998,466.32076
6488.7219,462.64151
6518.79721,459.45754
6578.94724,461.86321
6639.09785,464.8349
6676.69183,469.08019
6691.7292,472.68868
6804.51115,473.18396
6849.62382,475.66038
6902.25574,476.7217
7030.07506,476.50943
7165.41364,476.79245
7285.71428,477.00472
7436.09022,476.22642
7646.61677,475.87264
7774.43609,473.53774
7924.81203,471.20283
8052.63135,474.24528
8142.85726,477.07547
8270.67658,482.59434
8699.24836,482.31132
8812.02974,478.2783
8932.33095,482.16981
9007.51892,476.93396
9075.18764,472.75943
9172.93223,477.71226
9233.08283,480.75472
9353.38405,480.75472
9421.05276,482.0283
9578.94796,481.81604
9654.13593,480.54245
9721.80464,482.8066
9733.741382,485
9769.008561,485
9804.275739,485
9839.542918,484
9874.810097,483
9910.077276,484
9945.344455,484
9980.611634,484
10015.87881,483
10051.14599,484
10086.41317,485
10121.68035,485
10156.94753,485
10192.21471,487
10227.48189,487
10262.74907,486
10298.01624,485
10333.28342,487
10368.5506,488
10403.81778,487
10439.08496,486
10474.35214,487
10509.61932,486
10544.8865,487
10580.15368,486
10615.42085,487
10650.68803,488
10685.95521,489
10721.22239,490
10756.48957,489
10791.75675,489
10827.02393,487
10862.29111,487
10897.55829,487
10932.82546,490
10968.09264,490
11003.35982,490
11038.627,488
11073.89418,489
11109.16136,488
11144.42854,489
11179.69572,488
11214.9629,488
11250.23008,489
11285.49725,488
11320.76443,487
11356.03161,489
11391.29879,490
11426.56597,492
