x,y
0,492
30.51531418,484
61.03062837,483
91.54594255,483
122.0612567,483
152.5765709,483
183.0918851,484
213.6071993,485
244.1225135,485
274.6378276,485
305.1531418,484
335.668456,484
366.1837702,485
396.6990844,485
427.2143986,484
457.7297127,484
488.2450269,483
518.7603411,484
549.2756553,483
579.7909695,483
610.3062837,484
640.8215978,485
671.336912,485
701.8522262,484
732.3675404,484
762.8828546,484
793.3981688,485
823.9134829,485
854.4287971,484
884.9441113,483
915.4594255,483
945.9747397,484
976.4900539,484
1007.005368,484
1037.520682,483
1068.035996,483
1098.551311,483
1129.066625,483
1159.581939,483
1190.097253,482
1220.612567,482
1251.127882,484
1281.643196,484
1312.15851,484
1342.673824,484
1373.189138,485
1403.704452,484
1434.219767,483
1464.735081,483
1495.250395,483
1525.765709,482
1556.281023,482
1586.796338,481
1617.311652,482
1647.826966,484
1678.34228,484
1708.857594,485
1739.372908,486
1769.888223,484
1800.403537,483
1830.918851,484
1861.434165,484
1891.949479,484
1922.464794,484
1952.980108,485
1983.495422,484
2014.010736,483
2044.52605,483
2075.041364,483
2105.556679,484
2136.071993,484
2166.587307,486
2197.102621,486
2227.617935,486
2258.13325,485
2288.648564,484
2319.163878,484
2349.679192,484
2380.194506,485
2410.70982,485
2441.225135,485
2471.740449,484
2502.255763,483
2532.771077,482
2563.286391,482
2593.801706,483
2624.31702,483
2654.832334,483
2685.347648,483
2715.862962,483
2746.378276,484
2776.893591,485
2807.408905,483
2837.924219,483
2868.439533,484
2898.954847,484
2929.470162,484
2959.985476,485
2990.50079,485
3021.016104,485
3051.531418,486
3082.046733,486
3112.562047,486
3123.608457,482.42657
3146.974267,481.47553
3180.353967,482.03497
3223.747537,481.1958
3253.789317,481.86713
3300.520937,481.30769
3397.321967,481.36364
3414.011817,479.68531
3424.025697,478.00699
3457.405397,477.83916
3497.461047,474.7063
3514.150897,475.32168
3537.516707,472.58042
3580.910287,472.07692
3637.655787,472.18881
3647.669667,473.02797
3691.063247,471.68532
3855.625157,472.08485
4051.563907,472.58042
4088.281777,472.18881
4188.420857,473.02797
4395.374847,473.36364
4512.203777,472.97203
4765.889397,473.30769
5019.575017,474.14685
5153.093787,474.03497
5216.515257,473.19581
5249.894947,469.89511
5344.470747,469.31044
5443.497267,468.72028
5523.608587,469
5556.988277,468.44056
5593.705887,469.16783
5737.238417,468.44056
5870.757197,467.43357
5904.136887,469.05594
5940.854757,469.83916
5957.544597,473.08392
5980.910287,474.2028
6091.063377,473.81119
6241.271737,472.46853
6401.494367,472.02098
6725.277287,472.18881
6760.326067,474.02152
6788.142487,476.29544
6804.832327,478.63932
6835.430377,481.86713
8858.138942,484
8889.454524,484
8920.770107,484
8952.085689,482
8983.401271,481
9014.716854,481
9046.032436,481
9077.348019,481
9108.663601,481
9139.979183,481
9171.294766,481
9202.610348,481
9233.925931,481
9265.241513,481
9296.557095,481
9327.872678,481
9359.18826,481
9390.503843,481
9421.819425,481
9453.135007,481
9484.45059,481
9515.766172,481
9547.081755,481
9578.397337,481
9609.712919,481
9641.028502,481
9672.344084,481
9703.659667,481
9734.975249,481
9766.290831,481
9797.606414,481
9828.921996,481
9860.237579,481
9891.553161,481
9922.868743,481
9954.184326,481
9985.499908,481
10016.81549,481
10048.13107,481
10079.44666,481
10110.76224,481
10142.07782,481
10173.3934,481
10204.70899,481
10236.02457,481
10267.34015,481
10298.65573,481
10329.97131,481
10361.2869,481
10392.60248,481
10423.91806,481
10455.23364,481
10486.54923,481
10517.86481,481
10549.08185,481
10580.2989,481
10611.51594,481
10642.73298,481
10673.95003,481
10705.16707,481
10736.38411,481
10767.60116,481
10798.8182,481
10830.03524,481
10861.25228,481
10892.46933,481
10923.68637,481
10954.90341,481
10986.12046,481
11017.3375,481
11048.55454,481
11079.77159,481
11110.98863,481
11142.20567,481
11173.42272,481
11204.63976,481
11235.8568,481
11267.07385,481
11298.29089,481
11329.50793,481
11360.72498,481
11391.94202,481
11423.15906,481
11454.37611,481
11485.59315,481
11516.81019,481
11548.02724,481
11579.24428,481
11610.46132,481
11641.67837,481
11672.89541,481
11704.11245,481
11735.3295,481
11766.54654,481
11797.76358,481
11828.98063,481
11860.19767,481
11891.41471,481
11922.63176,481
11953.8488,481
11985.06584,481
12016.28288,481
12047.49993,481
12078.71697,481
12109.93401,481
12141.15106,481
12172.3681,481
12203.58514,481
12234.80219,481
12266.01923,481
12297.23627,481
12328.45332,481
12359.67036,481
12390.8874,481
12422.10445,481
12453.32149,481
12484.53853,481
12515.75558,481
12546.97262,481
12578.18966,481
12609.40671,481
12640.62375,481
12671.84079,481
12703.05784,481
12734.27488,481
12765.49192,481
12796.70897,481
12827.92601,485
12859.14305,484
12890.20538,484
12921.2677,483
12952.33003,483
12983.39235,483
13014.45468,483
13045.51701,483
13076.57933,482
13107.64166,483
13138.70398,483
13169.76631,482
13200.82863,482
13231.89096,482
13262.95328,482
13294.01561,481
13325.07794,481
13356.14026,481
13387.20259,481
13418.26491,481
13449.32724,481
13480.38956,481
13511.45189,481
13542.51421,481
13573.57654,481
13604.63887,481
13635.70119,481
13666.76352,481
13697.82584,481
13728.88817,481
13759.95049,481
13791.01282,481
13822.07514,481
13853.13747,481
13884.19979,481
13915.26212,481
13946.32445,482
13977.38677,482
14008.4491,483
14039.51142,484
14070.57375,486
14101.63607,487
14132.6984,487
14163.76072,485
14194.82305,485
14225.88538,485
14256.9477,485
14288.01003,484
14319.07235,486
14350.13468,487
14381.197,486
14412.25933,485
14443.32165,487
14474.38398,487
14505.44631,487
14536.50863,487
14567.57096,489
14598.63328,488
14629.69561,488
14660.75793,486
14691.82026,485
14722.88258,486
14753.94491,488
14785.00724,488
14816.06956,487
14847.19608,486
14878.32261,484
14909.44913,485
14940.57565,487
14971.70218,486
15002.8287,485
15033.95523,486
15065.08175,487
15096.20827,486
15127.3348,485
15158.46132,484
15189.58784,484
15220.71437,484
15251.84089,484
15282.96741,485
15314.09394,485
15345.22046,485
15376.34698,481
15407.47351,481
15438.60003,481
15469.72655,481
15500.85308,481
15531.9796,481
15563.10612,481
15594.23265,481
15625.35917,481
15656.48569,481
15687.61222,481
15718.73874,481
15749.86526,481
15780.99179,481
15812.11831,483
15843.24484,484
15874.37136,484
15905.49788,485
15936.62441,485
15967.75093,484
15998.87745,485
16030.00398,483
16061.1305,481
16092.25702,481
16123.38355,481
16154.51007,481
16185.63659,481
16216.76312,481
16247.88964,481
16279.01616,481
16310.14269,481
16341.26921,481
16372.39573,481
16403.52226,481
16434.64878,481
16465.7753,481
16496.90183,481
16528.02835,481
16559.15488,481
16590.2814,481
16621.40792,481
16652.53445,481
16683.66097,481
16714.78749,481
16745.91402,481
16777.04054,481
16808.16706,481
16839.29359,481
16870.42011,481
16901.54663,481
16932.67316,481
16963.79968,481
16994.9262,481
17026.05273,481
17057.17925,485
17088.30577,486
17119.4323,484
17154.55076,482
17189.66922,483
17224.78768,483
17259.90614,484
17295.0246,483
17330.14306,484
17365.26152,483
17400.37998,485
17435.49844,481
17470.6169,481
17505.73536,481
17540.85382,481
17575.97228,481
17611.09074,481
17646.2092,481
17681.32766,481
17716.44612,481
17751.56458,481
17786.68304,481
17821.8015,481
17856.91996,481
17892.03842,481
17927.15688,481
17962.27535,481
17997.39381,481
18032.51227,481
18067.63073,481
18102.74919,481
18137.86765,481
18172.98611,481
18208.10457,481
18238.67461,481
18269.24465,488
18299.8147,485
18330.38474,482
18360.95478,483
18391.52483,483
18422.09487,482
18452.66491,482
18483.23496,482
18513.805,482
18544.37504,483
18574.94509,486
18605.51513,488
18636.08517,490
18666.65522,489
18697.22526,487
18727.7953,486
18758.36535,486
18788.93539,487
18819.50543,487
18850.07548,487
18880.64552,488
18911.21556,489
18941.78561,489
18972.35565,488
19002.92569,487
19033.49574,488
19064.06578,488
19094.63582,486
19125.20586,484
19155.77591,485
19186.34595,487
19216.91599,487
19247.48604,485
19278.05608,484
19308.62612,485
19339.19617,485
19369.76621,484
19400.33625,485
19430.9063,486
19461.47634,487
19492.04638,488
19522.61643,488
19553.18647,488
19583.75651,488
19615.67891,488
19647.60132,486
19679.52372,485
19711.44612,486
19743.36852,487
19775.29092,487
19807.21332,486
19839.13572,487
19871.05812,485
19902.98052,484
19934.90292,483
19966.82532,482
19998.74772,482
20030.67012,483
20062.59253,485
20094.51493,484
20126.43733,481
20158.35973,482
20190.28213,483
20222.20453,484
20254.12693,484
20286.04933,484
20317.97173,484
20349.89413,484
20381.81653,481
20413.73893,481
20445.66134,481
20477.58374,481
20509.50614,481
20541.42854,481
20573.35094,481
20605.27334,481
20637.19574,487
20669.11814,482
20701.04054,481
20732.96294,483
20764.88534,485
20796.80774,485
20828.73014,485
20860.65255,485
20892.57495,486
20924.49735,485
20956.41975,481
20988.34215,481
21020.26455,482
21052.18695,483
21084.10935,485
21116.03175,484
21147.95415,481
21179.87655,481
21211.79895,481
21243.72136,484
21275.64376,482
21307.56616,481
21339.48856,484
21371.41096,483
21403.33336,483
21435.25576,484
21467.17816,484
21499.10056,484
21531.02296,484
21562.94536,484
21594.86776,484
21626.79016,485
21658.71257,486
21690.63497,484
21721.11594,484
21751.59692,483
21782.0779,483
21812.55888,482
21843.03986,482
21873.52084,483
21904.00181,483
21934.48279,484
21964.96377,484
21995.44475,484
22025.92573,483
22056.40671,483
22086.88768,483
22117.36866,483
22147.84964,483
22178.33062,483
22208.8116,485
22239.29257,487
22269.77355,485
22300.25453,485
22330.73551,485
22361.21649,484
22391.69747,484
22422.17844,484
22452.65942,483
22483.1404,483
22513.62138,484
22544.10236,486
22574.58333,486
22605.06431,485
22635.54529,484
22666.02627,485
22696.50725,485
22726.98823,485
22757.4692,486
22787.95018,487
22818.43116,489
22848.91214,488
22879.39312,488
22909.87409,488
22940.35507,487
22970.83605,488
23001.31703,488
23031.79801,487
23062.27899,486
23092.75996,486
23123.24094,486
23153.72192,487
23184.2029,488
23214.68388,487
23245.16486,485
23275.64583,484
23306.12681,486
23336.60779,489
23367.08877,487
23397.56975,485
23428.05072,486
23458.5317,488
23489.01268,488
23522.38661,488
23555.76054,487
23589.13446,487
23622.50839,489
23655.88232,488
23689.25624,489
23722.63017,490
23756.0041,488
23789.37803,485
23822.75195,487
23856.12588,489
23889.49981,486
23922.87373,487
23956.24766,488
23989.62159,487
24022.99552,487
24056.36944,487
24089.74337,487
24123.1173,487
24156.49123,488
24189.86515,487
24223.23908,487
24256.61301,490
24289.98693,490
24323.36086,489
24356.73479,489
24390.10872,491
24423.48264,490
24456.85657,490
24490.2305,491
24523.60442,490
24556.97835,490
24590.35228,489
24623.72621,488
24657.10013,488
24690.47406,489
24723.84799,490
24757.22192,489
24790.59584,489
24823.96977,488
24857.3437,486
24890.71762,487
24924.09155,488
24957.46548,488
24990.83941,486
25024.21333,488
25057.58726,488
25090.96119,490
25124.33511,489
25157.70904,487
25191.08297,486
25224.4569,488
25257.83082,488
25291.20475,488
25324.57868,489
25357.95261,490
25391.32653,488
25424.70046,487
25458.07439,486
25491.44831,486
25524.82224,488
25558.19617,490
25591.5701,490
25624.94402,489
25658.31795,488
25691.69188,488
25725.0658,487
25758.43973,489
25791.81366,488
25825.18759,487
25858.56151,488
25891.93544,489
25925.30937,489
25958.6833,489
25992.05722,488
26025.43115,488
26058.80508,487
26092.179,487
26125.55293,488
26158.92686,488
26192.30079,488
26225.67471,490
26259.04864,490
26291.93026,491
26324.81188,492
