x,y
0,498
34.79276008,497
69.58552017,495
104.3782802,495
139.1710403,496
173.9638004,496
208.7565605,490
243.5493206,488
278.3420807,489
313.1348407,488
347.9276008,485
382.7203609,487
417.513121,489
452.3058811,489
487.0986412,490
521.8914012,488
556.6841613,486
591.4769214,485
626.2696815,488
661.0624416,492
695.8552017,489
730.6479617,491
765.4407218,487
800.2334819,487
835.026242,489
869.8190021,490
904.6117622,489
939.4045222,488
974.1972823,488
1008.990042,490
1043.782802,492
1078.575563,491
1113.368323,489
1148.161083,488
1182.953843,485
1217.746603,484
1252.539363,484
1287.332123,484
1322.124883,487
1356.917643,489
1391.710403,489
1426.503163,488
1461.295923,488
1496.088684,489
1530.881444,491
1565.674204,491
1600.466964,489
1635.259724,488
1670.052484,490
1704.845244,490
1739.638004,491
1774.430764,487
1809.223524,487
1844.016284,490
1878.809044,492
1913.601805,492
1948.394565,490
1983.187325,488
2017.980085,488
2052.772845,487
2087.565605,487
2122.358365,486
2157.151125,485
2190.332485,485
2223.513844,482
2256.695204,483
2289.876564,484
2323.057924,485
2356.239283,488
2389.420643,489
2422.602003,491
2455.783362,489
2488.964722,486
2522.146082,487
2555.327441,486
2588.508801,485
2621.690161,487
2654.87152,490
2688.05288,490
2721.23424,490
2754.415599,490
2787.596959,490
2820.778319,488
2853.959678,490
2887.141038,491
2920.322398,490
2953.503757,489
2986.685117,488
3019.866477,487
3053.047836,488
3086.229196,491
3119.410556,493
3152.591915,490
3185.773275,485
3218.954635,484
3252.135994,487
3285.317354,490
3318.498714,492
3351.680073,491
3384.861433,487
3418.042793,487
3451.224152,490
3484.405512,490
3517.586872,487
3550.768231,485
3583.949591,486
3617.130951,486
3650.312311,486
3683.49367,486
3716.67503,488
3749.85639,489
3783.037749,488
3816.219109,487
3849.400469,484
3882.581828,484
3915.763188,484
3948.944548,484
3982.125907,484
4015.307267,484
4048.488627,485
4081.669986,485
4113.283125,485
4144.896263,485
4176.509401,485
4208.12254,484
4239.735678,486
4271.348816,485
4302.961955,484
4334.575093,484
4366.188231,484
4397.80137,483
4429.414508,483
4461.027646,483
4492.640785,484
4524.253923,483
4555.867061,482
4587.4802,482
4619.093338,483
4650.706476,483
4682.319615,484
4713.932753,484
4745.545891,483
4777.15903,483
4808.772168,484
4840.385307,484
4871.998445,483
4903.611583,482
4935.224722,482
4966.83786,483
4998.450998,484
5030.064137,484
5061.677275,484
5093.290413,484
5124.903552,484
5156.51669,486
5188.129828,485
5219.742967,483
5251.356105,483
5282.969243,484
5314.582382,484
5346.19552,483
5377.808658,484
5409.392917,485
5440.977175,483
5472.561434,481
5504.145692,482
5535.729951,483
5567.31421,482
5598.898468,483
5630.482727,483
5662.066985,482
5693.651244,483
5725.235502,484
5756.819761,483
5788.404019,482
5819.988278,481
5851.572536,484
5883.156795,485
5914.741053,484
5946.325312,484
5977.90957,484
6009.493829,484
6041.078087,484
6072.662346,485
6104.246604,485
6135.830863,486
6167.415121,485
6198.99938,484
6230.583638,484
6262.167897,483
6293.752156,483
6325.336414,483
6356.920673,484
6388.504931,484
6420.08919,484
6451.673448,483
6483.257707,484
6514.841965,485
6546.426224,485
6578.010482,485
6609.594741,484
6641.178999,484
6672.763258,481
6704.347516,481
6735.931775,481
6767.516033,481
6799.100292,481
6830.68455,481
6862.268809,481
6893.853067,481
6925.437326,481
6957.021584,481
6988.605843,481
7020.190102,481
7051.77436,481
7083.358619,481
7114.942877,481
7146.527136,481
7178.111394,481
7209.695653,481
7241.279911,481
7272.86417,481
7304.448428,481
7336.032687,483
7367.616945,484
7399.201204,484
7430.785462,485
7462.369721,486
7493.953979,488
7526.597211,489
7559.240443,488
7591.883674,487
7624.526906,485
7657.170138,484
7689.813369,484
7722.456601,484
7755.099833,485
7787.743064,485
7820.386296,487
7853.029528,487
7885.672759,487
7918.315991,490
7950.959223,490
7983.602454,490
8016.245686,489
8048.888918,489
8081.532149,489
8114.175381,488
8146.818613,487
8179.461844,486
8212.105076,484
8244.748308,483
8277.391539,482
8310.034771,484
11836.54392,481.56325
11874.51856,479.96675
11927.68312,477.51917
11970.72112,475.88306
12001.10088,475.11933
12102.3667,474.97613
12239.07551,475.02387
12302.36665,475.2148
12454.26538,475.69212
12545.40468,476.02625
12626.41726,476.31265
12688.23165,477.0018
12775.78439,477.79236
12793.50602,469.91647
12893.32507,471.06336
13006.1641,471.30071
13112.49333,471.01432
13148.29795,472.24025
13203.63253,473.44869
13274.20211,471.78826
13332.74641,470.05967
13358.06287,470.68019
13368.18949,477.50597
13479.58193,477.02864
13554.2654,475.54917
13735.2781,475.358
13803.63245,476.64678
13846.67054,478.31742
13869.45539,477.45823
13897.30345,479.84487
13912.49329,478.03103
13923.88565,479.15487
13932.74653,480.3222
13945.40476,479.03341
13970.72121,480.89499
13988.44265,482.5179
14006.1641,481.99284
14021.35412,478.65155
14036.54396,479.98807
14061.86041,478.17422
14109.96153,479.94033
14170.72125,482.70883
14234.01239,481.27685
14287.17672,480.94272
14347.93644,481.80191
14408.69578,483.04296
16076.74671,482
16116.89115,480
16157.03559,485
16197.18003,486
16237.32447,484
16277.46891,485
16317.61335,487
16357.7578,489
16397.90224,492
