x,y
0,513
31.1051673,512
62.2103346,512
93.3155019,511
124.4206693,508
155.5258366,506
186.6310039,506
217.7361712,506
248.8413385,507
279.9465058,506
311.0516731,503
342.1568404,498
373.2620078,496
382.643633,486.1454
394.510233,485.54744
408.551763,485.67883
432.971783,484.93431
452.507793,486.42336
471.738573,487.85097
481.964453,489.31402
491.749423,490.93044
507.452893,493.21168
523.936393,495.22628
541.640873,496.40876
575.828943,497.85401
839.839517,495
870.944685,495
902.049852,495
933.155019,494
964.260187,495
995.365354,498
1026.470521,498
1057.575689,499
1088.680856,501
1119.786023,503
1150.891191,504
1181.996358,504
1213.101525,504
1244.206693,502
1275.31186,502
1306.417027,503
1337.522194,505
1368.627362,506
1399.732529,507
1430.837696,507
1461.942864,507
1493.048031,509
1524.153198,510
1555.258366,511
1586.363533,511
1617.4687,512
1648.573868,513
