x,y
0,507
30.92595764,506
61.85191529,506
92.77787293,505
123.7038306,503
154.6297882,502
185.5557459,501
216.4817035,499
247.4076611,498
278.3336188,497
309.2595764,496
340.1855341,495
371.1114917,493
402.0374494,495
432.963407,495
463.8893646,494
494.8153223,495
525.7412799,496
556.6672376,496
587.5931952,492
618.5191529,489
649.4451105,488
680.3710681,486
711.2970258,484
742.2229834,484
773.1489411,485
804.0748987,486
835.0008564,485
865.926814,483
896.8527717,484
927.7787293,485
958.7046869,485
989.6306446,485
1020.556602,487
1051.48256,489
1082.408518,486
1113.334475,483
1144.260433,483
1175.18639,485
1206.112348,488
1237.038306,490
1267.964263,488
1298.890221,487
1329.816179,487
1360.742136,482.68182
1362.168766,480.95455
1364.166046,479.72727
1367.304636,478.45455
1371.914436,477.59943
1379.121886,477.40284
1386.207486,477.38768
1395.765906,477.59233
1401.335256,477.60982
1407.820946,477.72727
1412.814146,477.656
1416.666046,477.36364
1420.375286,477.52411
1429.220396,477.5
1439.492146,477.59091
1448.828636,477.78814
1457.408236,477.65865
1464.110426,477.84814
1469.166046,477.63781
1477.829586,477.56132
1489.709536,477.22727
1499.981266,477.04545
1506.829096,477.13636
1513.462926,476.91015
1520.458896,476.64778
1531.937786,476.40909
1542.233306,476.37957
1550.232626,476.50951
1560.755726,476.54633
1571.852866,476.33355
1580.048156,476.15801
1586.934396,475.93237
1593.853546,475.79594
1601.168276,475.71118
1607.263876,475.6595
1615.529946,475.61268
1621.815526,475.59091
1627.950016,475.71336
1635.439826,475.7732
1641.265236,475.8111
1650.419446,476.05744
1657.094036,477.04009
1659.233986,478.14456
1660.503136,478.99802
1661.689826,480.15048
1663.161856,481.20992
1664.614436,481.72727
1670.001713,486
1700.92767,486
1731.853628,487
1762.779586,486
1793.705543,486
1824.631501,487
1855.557459,488
1886.483416,490
1917.409374,494
1948.335332,497
1979.261289,499
2010.187247,500
2041.113204,501
2072.039162,505
2102.96512,507
