x,y
0,492
10.04188,480.16279
22.59418,476.44186
42.67784,473.27907
160.66949,473.55814
175.73222,472.16279
195.81597,473.74419
205.85776,472.62791
218.41006,473.93023
243.51466,472.90698
278.66114,472.62791
328.87035,471.97674
379.07955,465.18605
419.24688,457.83721
444.35148,456.90697
476.98744,453.93023
554.81177,453.18604
620.08369,455.32558
697.90792,458.76744
725.52314,465.37209
748.11713,466.86046
763.18004,465.65116
856.06699,468.72093
989.12146,471.4186
1034.30963,472.62791
1265.27209,472.90698
1478.66121,472.34884
1574.05858,473.37209
1646.86196,472.44186
1729.70723,472.72093
1805.02104,474.5814
1887.86611,475.7907
1950.62761,475.60465
1998.3264,474.95349
2068.61936,476.16279
2106.27626,475.13954
2194.14237,474.76744
2319.66519,481
2432.6359,481.74419
2450.20943,492
