Time,85000.0,85400.0,85800.0,86200.0,86600.0,87000.0,87400.0,87800.0,88200.0,88600.0,89000.0,89400.0,89800.0,90200.0,90600.0,91000.0,91400.0,91800.0,92200.0,92600.0,93000.0
0,3.644317583412052,3.628626217547838,3.5982782089141683,3.5530293742225467,3.4925817018723375,3.416485310682905,3.323999138077209,3.214069129683253,3.085447023249408,2.9369121222275183,2.7675246887062404,2.5768285608417933,2.364942032530095,2.132516784481263,1.880579196878191,1.6102843824199162,1.4819350320780416,1.4785920144112499,1.4752870477279867,1.4720196266767847,1.4687968790668755
