Time,85000.0,85400.0,85800.0,86200.0,86600.0,87000.0,87400.0,87800.0,88200.0,88600.0,89000.0,89400.0,89800.0,90200.0,90600.0,91000.0,91400.0,91800.0,92200.0,92600.0,93000.0
8700,1599.433216281217,1593.9619959511806,1588.4000957379726,1582.836045994725,1577.3555400527846,1572.0410789618566,1566.9716391525526,1562.222361969342,1557.8642640760534,1553.9639677990876,1550.5834505452165,1547.779812509217,1545.6050619711866,1544.105917573144,1543.323627058284,1543.2938020534184,1544.0462685744778,1545.6049330357605,1547.9876636449665,1551.2061871678786,1555.2660011469397
9000,1608.0718077144638,1611.02233224959,1613.6407425802224,1616.005605840766,1618.1935916045486,1620.2788676453474,1622.33253052464,1624.422071540611,1626.6108784897194,1628.9577736156764,1631.516588052451,1634.3357730080224,1637.4580478828022,1640.9200854708104,1644.7522343533844,1648.9782785626367,1653.6152345668904,1658.673185610468,1664.1551534273585,1670.057007339541,1676.367410748409
9300,1591.628231893771,1605.1982295160303,1618.228589305231,1630.7541211612352,1642.8097181291198,1654.4296450513705,1665.6468655886522,1676.4924099952282,1686.9947857899992,1697.1794332329052,1707.0682272997542,1716.6790276432919,1726.0252778343638,1735.1156549930886,1743.9537707445475,1752.5379242663894,1760.8609080352694,1768.9098667251774,1776.6662095608112,1784.1055762840751,1791.1978567481874
9600,1547.2976030395935,1570.5845870208382,1593.2435937219084,1615.2363289934433,1636.527254870967,1657.0829985127293,1676.8717900221584,1695.8629334804496,1714.0263150922617,1731.3319519437791,1747.749584486307,1763.2483154875208,1777.79629783461,1791.3604732257959,1803.9063634473632,1815.3979156002015,1825.797402309855,1835.0653776260242,1843.1606889889997,1850.0405453088958,1855.6606408686291
9900,1481.193471357195,1509.4122472343818,1537.1050765911086,1564.1482045141852,1590.4232479410123,1615.8169947252968,1640.221206648168,1663.53243216171,1685.651834101399,1706.4850370552003,1725.9419985318366,1743.9369075285322,1760.3881135602699,1775.2180886776162,1788.3534244674318,1799.7248655005021,1809.2673801607034,1816.9202692618196,1822.627312330674,1826.3369509078711,1828.0025076925804
10200,1408.958053469297,1433.8292602642855,1458.4929282211833,1482.755126431928,1506.4288227710865,1529.3343059726471,1551.2995744721163,1572.1606973722921,1591.762152429902,1609.9571454541929,1626.6079149650268,1641.5860253867363,1654.7726514621124,1666.058855965707,1675.345862183198,1682.5453220112786,1687.5795799250182,1690.3819324642172,1690.896882312211,1689.0803854864616,1684.9000896356642
10500,1353.1330553942062,1364.6877814743175,1376.524592819003,1388.426552909513,1400.1830866561752,1411.5910980870651,1422.456017414527,1432.5927789445689,1441.8267312987955,1449.9944813339505,1456.9446729849183,1462.538702038586,1466.651367583314,1469.1714605854638,1470.002289736785,1469.0621444055323,1466.2846942255512,1461.619324581452,1455.0314070067395,1446.5025033153636,1436.0305021441602
10800,1337.2920133143666,1326.9091265037853,1317.346388968026,1308.4362074616151,1300.0143250830006,1291.9214192465963,1284.0046101826028,1276.1188744950732,1268.128359034605,1259.9075910066633,1251.3425808448094,1242.3318149377214,1232.7871358197212,1222.6345079242813,1211.8146674710065,1200.2836555161068,1188.0132336546717,1174.991182326967,1161.2214821578027,1146.7243792512002,1131.5363358763354
11100,1378.1702362924145,1342.1395360206748,1307.3404280855757,1273.7322722302479,1241.2727648761058,1209.9194899667132,1179.6313947870215,1150.3701793177386,1122.1015888788884,1094.79660105799,1068.4324991929925,1042.993825970925,1018.4732120007575,994.8720755090319,972.2011905798504,950.4811226073944,929.7425308393572,910.0263390559466,891.3837765402317,873.8762925470379,857.5753484565815
11400,1478.144022005433,1420.5770302151159,1364.3546196470152,1309.6164231337639,1256.4948260266117,1205.1158092048988,1155.599763173003,1108.06226194166,1062.614786324241,1019.3653873415726,978.4192815952312,939.8793717133436,903.846686266246,870.420734865721,839.6997754749161,811.780992241586,786.7605834014871,764.7337599616814,745.7946569463678,730.0361599545993,717.5496506279959
11700,1620.858977160699,1554.594455821217,1489.3849708663479,1425.5512459531624,1363.4023272288694,1303.2352499165345,1245.3347359015195,1189.9729177272127,1137.4090845570531,1087.8894458661148,1041.6469088858062,998.9008661297104,959.8569896688036,924.7070291877337,893.6286112281018,866.7850373980323,844.3250796881267,826.3827713709991,813.0771922677858,804.512247432218,800.7764385272964
12000,1772.2268337936216,1716.7544889703565,1661.6528002269492,1607.3591048399492,1554.2972845042987,1502.8762168338399,1453.4883121543835,1406.508138278288,1362.2911355370277,1321.1724238366346,1283.4657029109514,1249.4622463036362,1219.4299889326555,1193.6127074011508,1172.2292915356986,1155.4731049749876,1143.5114320148,1136.4850073546756,1134.5076249003796,1137.6658213671674,1146.0186301121782
12300,1887.502746534742,1863.904799361693,1839.7253952276662,1815.3996285999588,1791.3509969584802,1767.9889916752438,1745.7068135107475,1724.8792173894356,1705.8604907616786,1688.982569364632,1674.5532935822025,1662.8548079026718,1654.1421052080761,1648.641716834331,1646.5505485437632,1648.0348617825025,1653.2293988824856,1662.236650237944,1675.1262609628463,1691.9345741402487,1712.664307524271
12600,1923.2638750706078,1947.4078863539478,1969.9755593772713,1991.2576593386875,2011.5392442620882,2031.0969202055387,2050.196242162131,2069.0892636011204,2088.0122374948132,2107.1834715942937,2126.801340648195,2147.0424582017345,2168.0600105688586,2189.9822555427254,2212.911188404341,2236.9213778109915,2262.0589742047437,2288.3408934796885,2315.754178792913,2344.255543600035,2373.7710992438506
12900,1851.478470458065,1927.563085354721,2001.320581086758,2072.771502880938,2141.9401653320856,2208.852129122099,2273.531817636315,2336.0002787145568,2396.2730963441836,2454.3584569149807,2510.255374672482,2563.9520811874504,2615.424583967832,2664.6353997386846,2711.5324683693975,2756.0482539017794,2798.09903959212,2837.584424291094,2874.3870278134764,2908.372413160016,2939.389233511453
13200,1671.8528385282236,1788.4574464754708,1902.5259266300038,2013.7358365853013,2121.779801751526,2226.3638877676435,2327.20606012545,2424.034747749245,2516.5875255006813,2604.609929112644,2687.8544148467026,2766.0794751604544,2839.048920806863,2906.5313390057586,2968.299736568325,3024.1313760582693,3073.8078121772405,3117.115134511774,3153.8444215183827,3183.7924091049267,3206.7623753451226
13500,1418.327984078906,1548.4529051653471,1676.5992559833767,1802.1129589949142,1924.364692490523,2042.7500848199245,2156.689873351337,2265.6300598809994,2369.0420907594576,2466.423086543771,2557.2961425288413,2641.2107180501043,2717.7431289665187,2786.4971542110598,2847.104763711736,2899.226971324736,2942.5548126665353,2976.810443879102,3001.7483534161015,3017.1566749134804,3022.858585137973
13800,1156.0952262447613,1261.808044808947,1366.8979046077404,1470.4986303984056,1571.772280923588,1669.9121182075799,1764.1453589405878,1853.7357386060212,1937.985915964542,2016.2397417835066,2087.884411431702,2152.3525162796323,2209.1240038803794,2257.7280517731956,2297.744854570105,2328.8073188703793,2350.60265561479,2362.873854861733,2365.4210237578054,2358.102564809752,2340.836168560652
14100,967.3514043649507,1008.8706604006239,1051.650566646695,1094.8459875030842,1137.633654997437,1179.2180120988153,1218.8366839905987,1255.7655711375028,1289.3235598344397,1318.8768467373854,1343.84287384699,1363.6938697598707,1377.9599919417142,1386.232063530943,1388.1638969659573,1383.4741957413585,1371.9480250209172,1353.4378418231552,1327.8640761766792,1295.2152561105124,1255.5476716569754
14400,927.6939911609231,875.7490680996112,826.9114752321531,780.663421480081,736.4932947460701,693.9025722501735,652.4123708837741,611.5695747186328,570.9524849566616,530.1759457367898,488.8959072631556,446.81339565338834,403.6778667238327,359.28992863919325,313.50342596989253,266.2268852280389,217.4243293851234,167.1154761843074,115.37534219821677,62.33328147663259,8.171494180805201
14700,1079.7037489381012,928.4414105101513,781.4337012738112,638.7674180717348,500.516364618751,366.74598318592103,237.51784292897227,112.89391208768188,-7.059454351234363,-122.26878398711747,-232.65260715416724,-338.1204378188889,-438.57039283565933,-533.8866715285004,-623.9376804409685,-708.5747716668312,-787.6315579148701,-860.9237627384755,-928.2495604494076,-989.3903573599017,-1044.111964331133
15000,1413.246722817491,1188.8299283393708,968.653183735798,753.5138186027851,544.1799898442036,341.390131309756,145.85248469484665,-41.75541622969841,-220.79002000237148,-390.64708979269614,-550.7624092973933,-700.6086162635136,-839.6931041374866,-967.5567979012551,-1083.7728437831008,-1187.9452600199975,-1279.707577212302,-1358.7214812236862,-1424.675458489623,-1477.2834324968103,-1516.283370584435
15300,1860.77610754828,1619.5890106073912,1381.3822372260922,1147.4933478844562,919.2206215873426,697.8172018493611,484.48546320248244,280.371792122263,86.56526071250879,-95.89985744253426,-266.0476582522355,-422.9702751892612,-565.8333518498504,-693.8769052043145,-806.4153765425189,-902.8373737958175,-982.6051748391911,-1045.2540781080743,-1090.391701678367,-1117.6973464112327,-1126.9215542848842
15600,2310.534150669123,2125.0912316428976,1940.426166398219,1758.0450184825681,1579.4151698854332,1405.9584697971081,1239.0448192564636,1079.9862643958563,930.0307366858741,790.3557123338135,662.0664345035617,546.1972721512645,443.70829900866346,355.478006126521,282.29658423375497,224.86025744555957,183.7665872326586,159.51067803613427,152.48222997999187,162.9634026146705,191.12747923001493
15900,2634.119551516656,2571.0046947396663,2506.007827683533,2440.3784903188725,2375.336337853868,2312.0648865584535,2251.705433685286,2195.3510897760316,2144.04115459985,2098.7559706571533,2060.4112963823877,2029.852329719781,2007.8488443177475,1995.0909880158247,1992.18481323002,1999.647701594109,2017.903938327224,2047.2806367817316,2088.0041661091486,2140.197190684096,2203.876384554491
16200,2720.8860499958346,2818.5328217618153,2911.692019678161,3000.988514228281,3087.0343887500126,3170.423009673807,3251.723404195706,3331.4749124526693,3410.1820027293616,3488.309103055753,3566.275602597947,3644.451130194416,3723.1510158982032,3802.632139147616,3883.08928095492,3964.6518070319885,4047.3805479311623,4131.26480348305,4216.219439081426,4302.082067549482,4388.610328674364
16500,2511.204084114601,2765.449009393718,3013.25452930797,3254.3819602054214,3488.6071239923776,3715.7145625948947,3935.4921693327433,4147.726211942846,4352.196749242632,4548.673485024432,4736.912040097828,4916.650579373427,5087.606749358093,5249.474869949746,5401.923405411096,5544.5928053114485,5677.093775421011,5799.006022317956,5909.877521099627,6009.224375712445,6096.5313704492955
16800,2021.981129223373,2383.467231475944,2737.974514249282,3084.3225014400614,3421.378972571433,3748.0552932115806,4063.3020907858318,4366.105343969746,4655.48293780183,4930.481709836431,5190.17501581565,5433.660863791477,5660.0606717574,5868.518699467238,6058.202184534557,6228.302213416651,6378.03537934626,6506.646284617972,6613.410935243233,6697.641055550067,6758.689319991632
17100,1357.3612814715723,1739.5344545974272,2116.322202169345,2485.7015375543265,2845.7266323741314,3194.5285541017433,3530.3149466851073,3851.3698305277144,4156.053678564867,4442.8039129537865,4710.135949839634,4956.64489444639,5181.007965535839,5381.98770947446,5558.4360450790655,5709.299150568413,5833.623168796491,5930.560676228013,5999.377832203682,6039.46209675359,6050.330378899678
17400,695.2208199960706,990.1286926298861,1283.5326167405908,1572.9152927313098,1855.8430220317566,2129.9754017287664,2393.0741605403423,2643.0113484823423,2877.777067480796,3095.486896659838,3294.3891279648465,3472.871888437101,3629.470183133015,3762.87284704387,3871.9293486065276,3955.656344928496,4013.2438483375104,4044.060824828511,4047.6600104948043,4023.7817038114517,3972.356269943775
17700,244.29398532004657,345.71395571975677,450.8745399897922,557.4513243576383,663.1743974763264,765.8498725951172,863.3798789457588,953.7809589709766,1035.2008233858373,1105.933421890261,1164.4322858817145,1209.3220927914942,1239.4083931834398,1253.6854347805433,1251.3420141057668,1231.7652884104316,1194.5424908285918,1139.4605118930483,1066.5033410446856,975.8474031572696,867.8548780833094
18000,179.23027687689472,14.984957371515035,-140.82330409741297,-289.35077018743993,-431.76280470039114,-569.2100941409076,-702.8043882420538,-833.5964388912739,-962.5564214154731,-1090.5570555296692,-1218.3595886882783,-1346.6027465741895,-1475.7946953112207,-1606.3079990053034,-1738.3774955742558,-1872.1009550448314,-2007.442329643017,-2144.237356137722,-2282.201230236805,-2420.938043147527,-2559.951654914613
18300,575.4296744499483,146.6357144810849,-271.4709418839628,-678.0022072503244,-1072.171672589264,-1453.2961677896494,-1820.7797276412687,-2174.096876250943,-2512.777124592102,-2836.3909635036857,-3144.537536515531,-3436.8340811968255,-3712.907137268074,-3972.3854370218432,-4214.8943206950535,-4440.051457642455,-4647.463604001908,-4836.7240888276165,-5007.410692348427,-5159.083560002836,-5291.282781039207
18600,1372.5321399169536,771.8995445011419,180.74355687665604,-398.1301374109427,-961.9827276890468,-1508.2129996289343,-2034.4015753923518,-2538.316886824455,-3017.9153406084974,-3471.3383913335215,-3896.907035005206,-4293.114204611099,-4658.615513104565,-4992.21875157528,-5292.872515173761,-5559.654299966315,-5791.758393346981,-5988.48387160994,-6149.22302331418,-6273.450538802888,-6360.713847808521
18900,2384.6947957182256,1775.6997755860089,1172.3276975477118,578.1820751920809,-3.167198419397818,-568.1549849788731,-1113.278645707138,-1635.1874143080734,-2130.7244288921856,-2596.9433897636673,-3031.1207245135834,-3430.763476156563,-3793.613272223288,-4117.64684327117,-4401.073638152062,-4642.331131249324,-4840.078434846567,-4993.188818901005,-5100.741701350349,-5162.014604200829,-5176.475471809054
19200,3352.0444481043846,2918.12752151498,2484.987307131955,2055.9870176032496,1634.4112188273084,1223.4612677349114,826.3022480542887,446.10450184443386,86.02740129635616,-250.82536876561906,-561.4591208635744,-843.0400386725215,-1092.9285221975672,-1308.6997928438725,-1488.1617386246717,-1629.3703733237742,-1730.642963064657,-1790.5689575071633,-1808.0189314603256,-1782.1517986241201,-1712.4206084044317
19500,4010.1874854735106,3895.9878616249835,3777.670862081467,3657.6199605293236,3538.168780603925,3421.601115731391,3310.1413705952928,3205.9453840057863,3111.099427827565,3027.6218703463596,2957.4710191959584,2902.5495627240884,2864.6868848922586,2845.6081768562985,2846.9037310874005,2869.999501963183,2916.1294951274754,2986.3105342812705,3081.319924503984,3201.67649421397,3347.6254640563798
19800,4154.993573240172,4419.58225233998,4675.27815375061,4922.962327126165,5163.486843049833,5397.664843166418,5626.2622143425,5849.99046553388,6069.501095427276,6285.382766599452,6498.158322302261,6708.281180452631,6916.133527163312,7122.023479841372,7326.178523699834,7528.735886081412,7729.730575215906,7929.081731281902,8126.577854581784,8321.861379130443,8514.412940330596
20100,3693.1576352841253,4293.116791567537,4880.084342702969,5453.16711671915,6011.499165391121,6554.229371593044,7080.5106629835755,7589.490251986446,8080.300043713155,8552.046728118032,9003.802722853585,9434.598833660979,9843.418532642896,10229.194252410995,10590.80554932067,10927.07825931693,11236.784053533034,11518.640080765763,11771.308634251418,11993.39701849228,12183.458035466201
20400,2682.065634343453,3486.885606375039,4277.064494284431,5049.927822429362,5802.908391995809,6533.529852358385,7239.391274575255,7918.153049842893,8567.52456485435,9185.253964121286,9769.119878569938,10316.925033664356,10826.491939351516,11295.660937963474,11722.291107894298,12104.264605918266,12439.494861876457,12725.938940498465,12961.614333401789,13144.620406061196,13273.164667316774
20700,1346.8657576205733,2168.7781596232944,2978.998161947998,3773.2189228549128,4547.312118307704,5297.317876555258,6019.435324516203,6710.014443504269,7365.549801636541,7982.676677424656,8558.170104624629,9088.947315146439,9572.073953641357,10004.77435173201,10384.446035039871,10708.678556616127,10975.276669707617,11182.287674926862,11328.032524897857,11411.139965654884,11430.58266068581
21000,47.85778108459031,670.9280079380621,1290.6240991678585,1901.5339642706595,2498.4407012999786,3076.3420315139997,3630.4674476731657,4156.294168816051,4649.56283414606,5106.293675795608,5522.803687698742,5895.725066890807,6222.024946142186,6499.0261659161515,6724.428558050158,6896.329927866592,7013.245659008779,7074.125661124493,7078.367237935806,7025.8223841299505,6916.7980394015185
21300,-806.4964659997946,-594.5856812606871,-374.5446073636282,-151.42203029257385,69.8137010833871,284.3451525570726,487.57780117736814,675.2015193383073,843.2387584485459,988.0852730910331,1106.545011109869,1195.8588910521185,1253.7271047610059,1278.3245263762735,1268.3088021456851,1222.820758954101,1141.476908211405,1024.354038359837,871.9661863429099,685.234645189241,465.4520805279703
21600,-899.8971311569404,-1241.5873192257875,-1565.5826593853524,-1874.2447168940516,-2169.9754769114643,-2455.1495632183296,-2732.0597198626774,-3002.8633003041964,-3269.528435041813,-3533.788531023884,-3797.1079599228324,-4060.659119766041,-4325.310695804818,-4591.626600006889,-4859.874746226442,-5130.044534724979,-5401.871689646819,-5674.868933858776,-5948.360915759572,-6221.521836686359,-6493.414375883223
21900,-139.6740421339409,-1015.4002506241716,-1870.1857444757334,-2701.2099825962478,-3506.0849086767053,-4282.804098117371,-5029.690652962685,-5745.347959936261,-6428.614712217884,-7078.52341764224,-7694.262889636989,-8275.145318833507,-8820.578014319517,-9330.039465539505,-9803.059024874054,-10239.199252782117,-10638.039798835043,-10999.161600346153,-11322.130145258785,-11606.476541399314,-11851.675128669105
