x, y
0,600
0.1,483
35.9465751,482
71.89315021,484
107.8397253,483
143.7863004,483
179.7328755,482
215.6794506,484
251.6260257,484
287.5726008,484
323.5191759,485
359.465751,487
395.4123262,486
431.3589013,483
467.3054764,484
503.2520515,485
539.1986266,485
575.1452017,484
611.0917768,482
647.0383519,482
682.984927,483
718.9315021,486
754.8780772,486
790.8246523,484
826.7712274,484
862.7178025,483
898.6643776,482
934.6109527,484
970.5575278,483
1006.504103,483
1042.450678,483
1078.397253,484
1114.343828,483
1150.290403,484
1186.236978,484
1222.183554,485
1258.130129,485
1294.076704,485
1330.023279,489
1365.969854,488
1401.916429,486
1437.863004,484
1473.809579,484
1509.756154,486
1545.70273,487
1581.649305,485
1617.59588,482
1653.542455,481
1689.48903,483
1725.435605,483
1761.38218,485
1797.328755,487
1833.27533,486
1869.221905,486
1904.860787,482.86046
2025.027767,482.06977
2195.264287,481.4186
2235.319877,480.39535
2325.445017,480.90698
2836.154387,481.04651
2961.328247,478.48837
3021.411737,475.51163
3086.502107,477.55814
3161.606417,479.37209
3216.682837,477.60465
3261.745507,476.90698
3331.842937,478.72093
3366.891467,475.74419
3436.988907,477.69767
3527.114237,475.4186
3587.197527,472.81395
3622.246057,471.32558
3657.294967,473.60465
3677.322857,471.04651
3722.385147,470.72093
3767.447807,471.18604
3772.454687,473.51163
3812.510477,476.2093
3857.573137,473.46512
3872.593767,471.4186
4017.795517,471.51163
4243.108467,471.65116
4363.275437,472.44186
4568.560487,473.27907
4813.901327,473.32558
4939.075177,472.76744
5004.165737,472.76744
5024.193247,470.81395
5064.249037,471.23256
5179.409137,469.46512
5259.520327,467.74419
5364.666297,466.95349
5494.847027,468.53488
5539.909697,469.32558
5579.965477,468.67442
5860.354847,469.7907
5865.361717,471.51163
5905.417507,472.48837
6285.945957,472.72093
6416.127067,474.30233
6541.300927,472.30233
6616.405237,473.32558
6646.446507,471.51163
6801.662397,471.4186
6866.752957,474.25581
7067.031127,474.95349
7152.149197,476.48837
7252.288277,479.69767
7327.392597,481.93023
7457.572947,483.09302
7476.887622,481
7512.834197,482
7548.780772,483
7584.727347,483
7620.673922,484
7656.620497,485
7692.567072,483
7728.513648,485
7764.460223,484
7800.406798,483
7836.353373,482
7872.299948,485
7908.246523,484
7944.193098,483
7980.139673,484
8016.086248,486
8052.032823,486
8087.979399,485
8123.925974,485
8159.872549,483
8195.819124,482
8231.765699,483
8267.712274,484
8303.658849,485
8339.605424,485
8375.551999,484
8411.498575,484
8447.44515,484
8483.391725,484
8519.3383,484
8555.284875,483
8591.23145,484
8627.178025,484
8663.1246,485
8699.071175,487
8735.01775,485
8770.964326,482
8806.910901,483
8842.857476,485
8878.804051,485
8914.750626,485
8950.697201,485
8986.643776,486
9022.590351,486
9058.536926,485
9094.483502,484
9130.430077,483
9166.376652,483
9202.323227,484
9238.269802,485
9274.216377,484
9310.162952,484
9346.109527,485
9382.056102,486
9418.002677,486
9453.949253,485
9489.895828,486
9525.842403,489
9561.788978,487
9597.735553,487
9633.682128,485
9669.628703,487
9705.575278,487
9741.521853,487
9777.468429,486
9813.415004,485
9849.361579,487
9885.308154,489
9921.254729,493
9957.201304,489
9993.147879,486
10029.09445,486
10065.04103,487
10100.9876,489
10136.93418,487
10172.88075,487
10208.82733,487
10244.7739,491
10244.8,600
