x, y
0,485
32.44004636,485
64.88009272,484
97.32013909,482
129.7601854,482
162.2002318,484
194.6402782,485
227.0803245,486
259.5203709,485
291.9604173,484
324.4004636,485
356.84051,485
389.2805563,486
421.7206027,485
454.1606491,484
486.6006954,483
519.0407418,483
551.4807882,484
583.9208345,484
616.3608809,485
648.8009272,485
681.2409736,484
713.68102,484
746.1210663,485
778.5611127,485
811.0011591,484
843.4412054,484
875.8812518,484
908.3212981,484
940.7613445,484
973.2013909,483
1005.641437,483
1038.081484,483
1070.52153,483
1102.961576,484
1135.401623,484
1167.841669,483
1200.281715,483
1232.721762,484
1265.161808,483
1297.601854,483
1330.041901,483
1362.481947,484
1394.921994,484
1427.36204,484
1459.802086,482
1492.242133,484
1524.682179,483
1557.122225,482
1560.50281,482.28132
1705.46097,479.62175
1844.11623,477.02128
1976.46931,478.73523
2115.12481,479.03073
2316.80527,481.92672
2449.15835,481.4539
2594.11627,480.09456
2694.95651,477.9078
2789.49431,480.39007
2858.82218,481.15839
2984.8726,479.03073
3073.10774,481.15839
3911.34292,481.4539
3923.94825,477.9669
3955.46085,479.08983
4024.78848,472.41135
4900.83894,472.35225
5045.79662,473.17967
5184.45236,472.82506
5234.87223,470.93381
5342.01537,470.46099
5549.99826,471.34752
5751.67921,471.40662
5896.63689,471.28842
6092.01541,470.8156
6236.9731,468.33333
6344.11623,464.01891
6375.62884,464.96454
6419.74629,468.74704
6432.35114,473.06147
6476.46907,473.06147
6520.58652,469.81088
6545.7967,473.00236
6665.54469,472.88416
6791.5951,472.47045
6860.92273,474.06619
6968.06538,471.99764
7094.11579,471.93853
7157.141,472.76596
7182.35118,470.40189
7239.07444,472.29314
7579.41016,471.82033
7995.3769,471.52482
8127.72926,475.24823
8304.20002,482.04492
8337.091915,481
8369.531962,481
8401.972008,481
8434.412054,481
8466.852101,481
8499.292147,482
8531.732193,483
8564.17224,486
8596.612286,486
8629.052332,485
8661.492379,485
8693.932425,485
8726.372471,486
8758.812518,486
8791.252564,485
8823.692611,484
8856.132657,483
8888.572703,483
8921.01275,483
8953.452796,485
8985.892842,485
9018.332889,485
9050.772935,486
9083.212981,487
9115.653028,488
9148.093074,488
9180.533121,481
9212.973167,481
9245.413213,481
9277.85326,481
9310.293306,481
9342.733352,481
9375.173399,481
9407.613445,481
9440.053491,481
9472.493538,481
9504.933584,481
9537.373631,481
9569.813677,481
9602.253723,481
9634.69377,481
9667.133816,481
9699.573862,481
9732.013909,481
9764.453955,481
9796.894001,481
9829.334048,481
9861.774094,481
9894.214141,482
9926.654187,481
9959.094233,481
9991.53428,481
10023.97433,481
10056.41437,481
10088.85442,481
10121.29447,481
10153.73451,481
10186.17456,481
10218.6146,481
10251.05465,481
10283.4947,481
10315.93474,481
10348.37479,481
10380.81484,481
10413.25488,481
10445.69493,481
10478.13498,481
10510.57502,485
10543.01507,485
10575.45511,481
10607.89516,485
10640.33521,484
10672.77525,487
10705.2153,485
10737.65535,486
10770.09539,485
10802.53544,484
10834.97549,485
10867.41553,485
10899.85558,487
10932.29562,488
10964.73567,485
10997.17572,485
11029.61576,485
11062.05581,485
11094.49586,485
11126.9359,485
11159.37595,485
11191.816,485
11224.25604,484
11256.69609,481
11289.13613,481
11321.57618,481
11354.01623,482
11386.45627,482
11418.89632,482
11451.33637,482
11483.77641,485
11516.21646,485
11548.65651,485
11581.09655,485
11613.5366,485
11645.97664,484
11678.41669,484
11710.85674,485
11743.29678,485
11775.73683,485
11808.17688,485
11840.61692,483
11873.05697,481
11905.49702,481
11937.93706,481
11970.37711,481
12002.81715,484
12035.2572,484
12067.69725,484
12100.13729,484
12132.57734,484
12165.01739,484
12197.45743,484
12229.89748,483
12262.33752,483
12294.77757,483
12327.21762,484
12359.65766,485
12392.09771,486
12424.53776,485
12456.9778,485
12489.41785,485
12521.8579,484
12554.29794,485
12586.73799,484
12619.17803,484
12651.61808,483
12684.05813,485
12716.49817,485
12748.93822,485
12781.37827,486
12813.81831,487
12846.25836,488
12878.69841,486
12911.13845,486
12943.5785,487
12976.01854,487
13008.45859,486
13040.89864,485
13073.33868,487
13105.77873,488
13138.21878,487
13170.65882,486
13203.09887,484
13235.53892,485
13267.97896,487
13300.41901,488
13332.85905,489
13365.2991,489
13397.73915,490
13430.17919,491
13462.61924,490
13495.05929,485
13527.49933,487
13559.93938,489
13592.37943,489
13624.81947,489
13657.25952,490
13689.69956,490
13722.13961,490
13754.57966,488
13787.0197,489
13819.45975,491
13851.8998,492
13884.33984,492
13916.77989,491
13949.21994,491
13981.65998,492
14014.10003,494
14046.54007,491
14078.98012,490
14111.42017,492
14143.86021,492
14176.30026,492
14208.74031,492
14241.18035,493
14273.6204,491
14306.06045,492
14338.50049,492
14370.94054,491
14403.38058,495
14435.82063,496
14468.26068,499
14500.70072,496
14533.14077,496
14565.58082,496
14598.02086,496
14630.46091,495
14662.90096,495
14695.341,495
14727.78105,497
14760.22109,497
14792.66114,497
14825.10119,499
14857.54123,500
14889.98128,500
14922.42133,498
14954.86137,495
14987.30142,496
15019.74147,499
15052.18151,501
15084.62156,501
15117.0616,500
15149.50165,501
15181.9417,500
15214.38174,499
15246.82179,498
15279.26184,500
15311.70188,501
15344.14193,500
15376.58198,502
15409.02202,502
15441.46207,503
15473.90211,503
15506.34216,501
15538.78221,500
15571.22225,501
15603.6623,502
15636.10235,503
15668.54239,503
15700.98244,503
15733.42249,504
15765.86253,503
15798.30258,502
15830.74262,501
15863.18267,502
15895.62272,504
15928.06276,503
15960.50281,503
