x, y
0,600
0.1,507
37.54480205,508
75.08960409,507
112.6344061,507
150.1792082,506
187.7240102,506
225.2688123,508
262.8136143,508
300.3584164,508
337.9032184,508
375.4480205,508
412.9928225,508
450.5376246,507
488.0824266,508
525.6272287,508
563.1720307,507
600.7168328,507
638.2616348,506
675.8064368,508
713.3512389,507
750.8960409,506
788.440843,504
825.985645,505
863.5304471,508
901.0752491,505
938.6200512,502
976.1648532,506
1013.709655,506
1051.254457,506
1088.799259,506
1126.344061,504
1163.888863,504
1201.433666,506
1238.978468,509
1276.52327,510
1314.068072,508
1351.612874,510
1389.157676,512
1426.702478,511
1464.24728,511
1501.792082,511
1539.336884,512
1576.881686,513
1614.426488,515
1651.97129,516
1689.516092,516
1727.060894,517
1764.605696,517
1802.150498,516
1839.6953,515
1877.240102,515
1914.784904,515
1952.329706,516
1989.874508,515
2027.419311,515
2064.964113,514
2102.508915,514
2140.053717,514
2177.598519,513
2215.143321,510
2252.688123,509
2290.232925,509
2327.777727,507
2365.322529,505
2402.867331,505
2440.412133,506
2477.956935,506
2515.501737,506
2553.046539,507
2590.591341,507
2628.136143,507
2665.680945,506
2703.225747,505
2740.770549,504
2778.315351,505
2815.860154,504
2853.404956,504
2890.949758,505
2928.49456,504
2966.039362,505
3003.584164,506
3041.128966,503
3078.673768,503
3116.21857,504
3153.763372,506
3191.308174,507
3228.852976,506
3266.397778,505
3303.94258,504
3341.487382,505
3379.032184,505
3416.576986,503
3454.121788,501
3491.66659,500
3529.211392,499
3566.756194,499
3604.300997,501
3641.845799,501
3679.390601,498
3716.935403,498
3754.480205,500
3792.025007,501
3829.569809,500
3867.114611,498
3904.659413,498
3942.204215,498
3979.749017,497
4017.293819,497
4054.838621,497
4092.383423,494
4129.928225,490
4167.473027,489
4205.017829,488
4242.562631,484
4280.107433,481
4317.652235,481
4355.197037,481
4392.741839,481
4430.286642,481
4467.831444,481
4505.376246,481
4542.921048,481
4580.46585,481
4618.010652,481
4655.555454,481
4693.100256,481
4730.645058,481
4768.18986,481
4805.734662,481
4843.279464,488
4880.824266,487
4918.369068,484
4955.91387,485
4993.458672,485
5031.003474,486
5068.548276,486
5106.093078,486
5143.63788,485
5181.182682,485
5218.727485,483
5256.272287,482
5293.817089,482
5331.361891,483
5368.906693,484
5406.451495,483
5443.996297,482
5481.541099,481
5519.085901,481
5556.630703,481
5594.175505,481
5631.720307,481
5669.265109,481
