x, y
0,484
35.61399113,482
71.22798225,482
106.8419734,485
142.4559645,485
178.0699556,485
213.6839468,484
249.2979379,483
284.911929,483
320.5259201,485
356.1399113,485
391.7539024,486
427.3678935,487
462.9818847,485
498.5958758,484
534.2098669,485
569.823858,485
605.4378492,485
641.0518403,485
676.6658314,484
712.2798225,483
747.8938137,484
783.5078048,484
819.1217959,485
854.7357871,485
890.3497782,485
925.9637693,484
961.5777604,485
997.1917516,483
1032.805743,482
1068.419734,484
1104.033725,485
1139.647716,485
1175.261707,487
1210.875698,487
1246.489689,486
1282.103681,485
1317.717672,486
1353.331663,486
1388.945654,486
1424.559645,486
1460.173636,485
1495.787627,484
1531.401618,483
1567.01561,484
1602.629601,485
1638.243592,487
1673.857583,486
1709.471574,484
1745.085565,483
1780.699556,484
1816.313547,484
1851.927539,486
1887.54153,487
1923.155521,486
1958.769512,486
1994.383503,484
1998.930619,483.16038
2186.900549,478.13679
2314.719869,475.87264
2435.020789,478.2783
2525.246409,481.39151
2592.915419,479.05661
2758.329009,481.67453
2901.186269,482.0283
2946.298939,480.33019
2998.930569,481.17925
3059.080889,479.6934
3119.231209,477.28774
3232.013169,476.15566
3367.351459,473.46698
3465.096049,474.95283
3510.208719,474.03302
3555.321379,476.01415
3592.915369,474.59906
3675.622309,478.20755
3795.922949,475.30661
3901.186219,479.97642
4006.449489,477.71226
4081.637459,479.33962
4141.787499,480.96698
4284.644759,481.53302
5126.750369,481.53302
5277.126309,478.63208
5359.832969,472.75943
5480.133599,472.90094
5547.802889,471.4151
5585.396879,472.47642
5698.178829,473.18396
5705.697519,470
5908.704809,471.20283
5961.336729,470.28302
6051.562069,471.91038
6232.013309,471.06132
6329.757899,471.98113
6412.464549,471.34434
6435.020599,466.32076
6487.652519,462.64151
6517.727829,459.45754
6577.877859,461.86321
6638.028469,464.8349
6675.622449,469.08019
6690.659819,472.68868
6803.441769,473.18396
6848.554439,475.66038
6901.186359,476.7217
7029.005679,476.50943
7164.344259,476.79245
7284.644899,477.00472
7435.020839,476.22642
7645.547389,475.87264
7773.366709,473.53774
7923.742649,471.20283
8051.561969,474.24528
8141.787879,477.07547
8269.607199,482.59434
8698.178979,482.31132
8810.960359,478.2783
8931.261569,482.16981
9006.449539,476.93396
9074.118259,472.75943
9171.862849,477.71226
9232.013449,480.75472
9352.314669,480.75472
9419.983379,482.0283
9577.878579,481.81604
9653.066549,480.54245
9720.735259,482.8066
9722.619578,481
9758.233569,481
9793.84756,484
9829.461551,483
9865.075542,483
9900.689533,484
9936.303524,485
9971.917516,485
10007.53151,484
10043.1455,485
10078.75949,484
10114.37348,484
10149.98747,483
10185.60146,484
10221.21545,484
10256.82944,484
10292.44344,484
10328.05743,484
10363.67142,485
10399.28541,485
10434.8994,484
10470.51339,487
10506.12738,487
10541.74137,487
10577.35536,485
10612.96936,486
10648.58335,488
10684.19734,487
10719.81133,488
10755.42532,487
10791.03931,487
10826.6533,487
10862.26729,486
10897.88128,486
10933.49528,488
10969.10927,489
11004.72326,490
11040.33725,489
11075.95124,489
11111.56523,489
11147.17922,486
11182.79321,486
11218.40721,489
11254.0212,490
11289.63519,490
11325.24918,489
11360.86317,490
11396.47716,489
11432.09115,489
11467.70514,489
11503.31913,488
11538.93313,489
11574.54712,489
11610.16111,487
11645.7751,487
11681.38909,490
11717.00308,492
11752.61707,491
11788.23106,492
11823.84505,492
11859.45905,493
11895.07304,493
11930.68703,492
11966.30102,492
12001.91501,493
12037.529,492
12073.14299,493
12108.75698,493
12144.37097,491
12179.98497,492
12215.59896,491
12251.21295,492
12286.82694,492
12322.44093,491
12358.05492,491
12393.66891,492
12429.2829,493
12464.89689,492
12500.51089,490
12536.12488,490
12571.73887,491
12607.35286,492
12642.96685,493
12678.58084,494
12714.19483,494
12749.80882,495
12785.42281,494
12821.03681,493
12856.6508,495
12892.26479,494
12927.87878,493
12963.49277,494
12999.10676,495
13034.72075,495
13070.33474,495
13105.94873,494
13141.56273,493
13177.17672,493
13212.79071,494
13248.4047,495
13284.01869,494
13319.63268,494
13355.24667,493
13390.86066,494
13426.47465,496
13462.08865,493
13497.70264,492
13533.31663,493
13568.93062,494
