x, y
0,600
0.1,475.06993
9.19219,467.0979
18.38441,468.35664
32.59054,465.83916
45.12536,438.42658
60.16714,437.72728
72.70196,439.68531
86.07242,446.67832
117.82729,450.59441
139.55431,459.12812
151.25347,463.46154
161.28133,463.88112
172.14484,462.76224
190.52924,470.17482
204.73538,473.25175
244.84679,473.25175
260.72424,474.51049
301.67133,474.79021
330.91924,474.79021
373.53761,474.93007
416.99163,472.6923
472.98053,472.55245
511.42062,472.27273
579.94428,472.6923
635.93317,476.88811
778.83016,478.42657
833.98329,482.48251
834,600
