263.775,504.527
1055.1,532.51
1406.8,541.564
2286.049,551.44
3692.849,561.728
6154.748,571.193
10023.447,581.07
15123.095,590.947
21981.243,601.235
31125.44,610.7
42555.686,620.988
45369.285,623.457
56975.381,631.276
74208.675,641.152
94079.719,651.029
117379.836,660.905
