1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5,1562.5
3746.2856930525186,4097.2526443122815,4420.541736866471,4719.18765288636,4995.723938570022,5252.299845662368,5490.760313391832,5712.698578081309,5919.4795999032185,6112.2119742599325,6291.595901297923,6457.4543452110265,6607.538666764937,6735.179063917291,6826.598240594695,6861.012215326445
5781.249999999999,5335.163844226452,4957.873479659185,4641.192037231342,4377.815539848497,4161.085439720315,3984.754692103685,3842.7078062978508,3728.6005294655924,3635.4463099247187,3555.357854811068,3480.026281144997,3402.994092451377,3324.6215120632896,3258.061388772821,3230.3502420500513
7528.713466261495,7712.854920640862,7825.316171689302,7877.797560469467,7880.625859279391,7843.021267709313,7773.360321756369,7679.504294592597,7569.267823224649,7451.06721479957,7334.616481996675,7231.128529884074,7151.941338671238,7104.532813442599,7086.889902113916,7084.48414459127
8869.5893444312,8652.710807416302,8493.989668774127,8380.526537676069,8301.567971655544,8248.211119488959,8213.17533106975,8190.598669168257,8175.797784475424,8164.910033544786,8154.387676716325,8140.565042155973,8120.019095450253,8091.8063008151485,8061.829067906311,8047.729790166383
9712.499159314015,9798.81542731212,9838.55144169078,9843.8210049248,9824.36406871057,9787.908475714234,9740.46108111042,9686.5558952054,9629.506271958811,9571.741814376406,9515.316824476991,9462.558213016264,9416.501195707217,9380.461052585826,9356.747304957998,9348.150148426652
10000.0,9923.065771374566,9879.728165704766,9859.436582668319,9854.060251123828,9857.45968103667,9865.150226026683,9874.040000425719,9882.212338399093,9888.693119628602,9893.118700585906,9895.274145719855,9894.695799468098,9890.86648009569,9884.521544801528,9880.95119538079
9712.499159314015,9775.341850621782,9812.129803182024,9831.704347362662,9840.625569823736,9843.640648557139,9844.053534381086,9844.008709079897,9844.707639108576,9846.599228174398,9849.61504258157,9853.507294881727,9858.211791400596,9863.894502494908,9870.209329840189,9873.410474798504
8869.589344431202,8877.737313821906,8903.45775844814,8939.523990629987,8980.799847404787,9023.74821966759,9066.046033107768,9106.29086690482,9143.78375825172,9178.357404726083,9210.189993668091,9239.530095800557,9266.31400634102,9289.785363347884,9308.08903778762,9315.633419637323
7528.713466261495,7606.766125118021,7670.363047751361,7725.370215054709,7775.754962280828,7824.077740272677,7871.866913396751,7919.892369784293,7968.348404109592,8016.960483292874,8065.045282743056,8111.558724180714,8155.105020318558,8193.675315106346,8223.509002751209,8235.606315513709
5781.249999999999,5851.003911366512,5929.081183935994,6010.747812397059,6092.966470129608,6173.887916010483,6252.462355155982,6328.142181984953,6400.651789239243,6469.794364546493,6535.244194986777,6596.243281152595,6651.124358238046,6696.704292317288,6727.944337910895,6739.2321617580965
3746.285693052521,3862.310045894068,3968.727686750928,4069.5802540349328,4167.298918522077,4263.211582058615,4357.889445698977,4451.355345211127,4543.155351259254,4632.279493396604,4716.9287901266525,4794.213064527966,4860.075821983372,4909.959247795443,4940.436396817762,4950.530779627525
1562.5,1707.5871951714473,1851.407304929818,1991.4434543742339,2126.5693172781857,2256.4604486354538,2381.157718142059,2500.6636216796705,2614.439411922582,2720.7302214090146,2815.9976633344536,2895.347365588825,2954.596579282054,2992.7373802210905,3012.3859081579703,3018.1056224612703
1562.5,1501.6022369715934,1462.6762642600775,1444.2472923592534,1443.9920139358603,1459.313731043135,1487.5903517497486,1525.9451659757167,1570.2045277566376,1613.676370939362,1648.574187327172,1670.6083908711933,1681.342645605161,1685.3682776647404,1686.5425087834371,1686.7719313113673
1562.5,1593.1540167168357,1604.4057230456592,1601.0940371500526,1587.9392818069343,1569.127193770096,1548.0906761584276,1527.278587731198,1507.7570792082417,1489.6147273184167,1473.7360582901608,1461.8847987657261,1454.5501012789882,1450.559365821821,1448.5751274534493,1447.955277619759
1562.5,1545.7853235921446,1543.1622648077187,1548.97911853583,1558.6861791101335,1568.887013841832,1577.228554414218,1582.3747216418217,1584.5199645950056,1585.5533312582568,1587.0813288165978,1588.8666970314434,1590.1691745941407,1590.9438826144064,1591.419210685111,1591.602663385888
1562.5,1572.0410163620447,1571.8696011965333,1567.1443452413414,1561.3864205741668,1556.7376808150939,1554.3138732438817,1554.5269814151668,1556.9807795286101,1560.2349015084928,1562.8569095473172,1564.6197319697533,1565.8853337825224,1566.7590418865502,1567.2090073739575,1567.3283361667143
1562.5,1556.9019876833752,1557.8580595839392,1561.143801168721,1564.3024928017182,1566.175533184126,1566.4479361923545,1565.227653080537,1562.882118819793,1560.1633437394407,1557.8184663940517,1556.0032429539579,1554.5760326508926,1553.5380347611467,1552.9491809689123,1552.7705071493504
1562.5,1565.8428338768756,1564.8080532900065,1562.6629174612701,1561.0211910649564,1560.4213362310022,1560.7884087155203,1561.8194481703872,1563.2141435294816,1564.6429266453038,1565.839404671704,1566.804842820672,1567.6274066893877,1568.2707150288707,1568.6578726333832,1568.7805015731421
1562.5,1560.4808049571327,1561.368060601452,1562.72233980927,1563.52877961326,1563.5943912317666,1563.1302125401094,1562.4495723678397,1561.7755085166852,1561.239292309625,1560.8852603846183,1560.6252964922153,1560.3683695104105,1560.132758198347,1559.9781019300858,1559.927463603875
1562.5,1563.7294226583417,1563.0369112927117,1562.201133166884,1561.8356647789376,1561.959707964412,1562.3503688975868,1562.7592516343623,1563.039965968319,1563.1454277457485,1563.0997430306807,1563.003173908274,1562.94545209953,1562.9346866707092,1562.9395748097418,1562.9418343435648
1562.5,1561.7471968423802,1562.2613315358417,1562.7675576045888,1562.9102433183562,1562.746373843436,1562.463296527238,1562.2316434787786,1562.13333314405,1562.1785734048833,1562.3378381785947,1562.5361808450289,1562.700279254454,1562.807427083166,1562.8663550607182,1562.885546236266
1562.5,1562.96289625291,1562.5928109974827,1562.2917273461132,1562.255203381829,1562.4016912803545,1562.5896374618435,1562.7128646613573,1562.7354635010236,1562.6650157458962,1562.520626380465,1562.3448527262622,1562.1873726933306,1562.0726724137103,1562.0042888004782,1561.9814000931037
1562.5,1562.214466045112,1562.4753314511001,1562.6508860942636,1562.6414553611924,1562.5280624808954,1562.4111216401686,1562.3515814700693,1562.3575001577112,1562.412836840956,1562.5076318672218,1562.6243962330707,1562.7354685920377,1562.821747290174,1562.8756425241857,1562.8940761973915
1562.5,1562.676557059844,1562.4954438453753,1562.395451737021,1562.421071168154,1562.5023410882443,1562.571120375185,1562.5950801780598,1562.5800084778,1562.5446124264276,1562.4940535163214,1562.4310830441336,1562.36736680001,1562.3147892045863,1562.2804482825022,1562.2684150969549
